epoch_s,bus_V,current_A,power_W
1781973968.6206,19.4200,0.60342,11.7185
1781973968.6754,19.4200,0.60342,11.7185
1781973968.7267,19.4213,0.60015,11.6557
1781973968.7780,19.4213,0.60015,11.6557
1781973968.8322,19.4175,0.61325,11.9078
1781973968.8866,19.4175,0.61325,11.9078
1781973968.9367,19.4175,0.61325,11.9078
1781973968.9917,19.4213,0.59962,11.6455
1781973969.0434,19.4213,0.59962,11.6455
1781973969.0980,19.4213,0.59962,11.6455
1781973969.1495,19.4213,0.60065,11.6654
1781973969.2035,19.4213,0.60065,11.6654
1781973969.2578,19.4200,0.59955,11.6433
1781973969.3109,19.4200,0.59955,11.6433
1781973969.3656,19.4200,0.59955,11.6433
1781973969.4206,19.4213,0.60050,11.6625
1781973969.4753,19.4213,0.60050,11.6625
1781973969.5304,19.4213,0.60050,11.6625
1781973969.5854,19.4213,0.60118,11.6756
1781973969.6369,19.4213,0.60118,11.6756
1781973969.6915,19.4213,0.59945,11.6421
1781973969.7426,19.4213,0.59945,11.6421
1781973969.7977,19.4213,0.59945,11.6421
1781973969.8499,19.4225,0.59930,11.6399
1781973969.9050,19.4225,0.59930,11.6399
1781973969.9595,19.4225,0.59930,11.6399
1781973970.0117,19.4213,0.59703,11.5950
1781973970.0668,19.4213,0.59703,11.5950
1781973970.1171,19.4225,0.59723,11.5996
1781973970.1721,19.4225,0.59723,11.5996
1781973970.2255,19.4225,0.59723,11.5996
1781973970.2802,19.4213,0.59823,11.6183
1781973970.3305,19.4213,0.59823,11.6183
1781973970.3855,19.4213,0.59823,11.6183
1781973970.4403,19.4213,0.60025,11.6576
1781973970.4907,19.4213,0.60025,11.6576
1781973970.5457,19.4225,0.59765,11.6079
1781973970.6008,19.4225,0.59765,11.6079
1781973970.6529,19.4225,0.59765,11.6079
1781973970.7080,19.4225,0.59205,11.4991
1781973970.7587,19.4225,0.59205,11.4991
1781973970.8137,19.4225,0.59205,11.4991
1781973970.8687,19.4175,0.60990,11.8427
