epoch_s,bus_V,current_A,power_W
1781971800.8742,19.4800,0.40275,7.8456
1781971800.9253,19.4788,0.40370,7.8636
1781971800.9772,19.4788,0.40370,7.8636
1781971801.0307,19.4788,0.40370,7.8636
1781971801.0858,19.4788,0.40377,7.8650
1781971801.1402,19.4788,0.40377,7.8650
1781971801.1953,19.4800,0.40215,7.8339
1781971801.2504,19.4800,0.40215,7.8339
1781971801.3020,19.4800,0.40215,7.8339
1781971801.3570,19.4800,0.40260,7.8426
1781971801.4074,19.4800,0.40260,7.8426
1781971801.4581,19.4800,0.40260,7.8426
1781971801.5120,19.4788,0.40300,7.8499
1781971801.5670,19.4788,0.40300,7.8499
1781971801.6176,19.4800,0.40263,7.8431
1781971801.6713,19.4800,0.40263,7.8431
1781971801.7263,19.4800,0.40263,7.8431
1781971801.7813,19.4838,0.39222,7.6420
1781971801.8363,19.4838,0.39222,7.6420
1781971801.8908,19.4887,0.39222,7.6440
1781971801.9459,19.4887,0.37745,7.3560
1781971801.9996,19.4887,0.37745,7.3560
1781971802.0535,19.4863,0.38355,7.4740
1781971802.1085,19.4863,0.38355,7.4740
1781971802.1617,19.4863,0.38355,7.4740
1781971802.2163,19.4887,0.37625,7.3326
1781971802.2681,19.4887,0.37625,7.3326
1781971802.3228,19.4887,0.37568,7.3214
1781971802.3778,19.4887,0.37568,7.3214
1781971802.4312,19.4887,0.37568,7.3214
1781971802.4853,19.4875,0.37912,7.3882
1781971802.5377,19.4875,0.37912,7.3882
1781971802.5927,19.4875,0.37912,7.3882
1781971802.6458,19.4887,0.37595,7.3268
1781971802.7009,19.4887,0.37595,7.3268
1781971802.7527,19.4887,0.37623,7.3322
1781971802.8075,19.4887,0.37623,7.3322
1781971802.8595,19.4887,0.37623,7.3322
1781971802.9109,19.4887,0.37723,7.3516
1781971802.9660,19.4887,0.37723,7.3516
1781971803.0210,19.4887,0.37723,7.3516
1781971803.0751,19.4887,0.37705,7.3482
1781971803.1302,19.4887,0.37705,7.3482
1781971803.1806,19.4887,0.37420,7.2927
1781971803.2356,19.4887,0.37420,7.2927
1781971803.2871,19.4887,0.37420,7.2927
1781971803.3418,19.4887,0.37505,7.3093
1781971803.3939,19.4887,0.37505,7.3093
1781971803.4459,19.4887,0.37505,7.3093
1781971803.4982,19.4800,0.40113,7.8139
1781971803.5531,19.4800,0.40113,7.8139
1781971803.6047,19.4838,0.40113,7.8154
1781971803.6576,19.4838,0.38870,7.5733
1781971803.7085,19.4838,0.38870,7.5733
1781971803.7620,19.4850,0.38932,7.5860
1781971803.8171,19.4850,0.38932,7.5860
1781971803.8686,19.4850,0.38932,7.5860
1781971803.9233,19.4887,0.37708,7.3487
1781971803.9753,19.4887,0.37708,7.3487
1781971804.0260,19.4887,0.37708,7.3487
1781971804.0810,19.4875,0.38015,7.4082
1781971804.1360,19.4875,0.38015,7.4082
1781971804.1877,19.4875,0.37883,7.3824
1781971804.2418,19.4875,0.37883,7.3824
1781971804.2968,19.4875,0.37883,7.3824
1781971804.3496,19.4875,0.38153,7.4350
1781971804.4046,19.4875,0.38153,7.4350
1781971804.4591,19.4875,0.38153,7.4350
1781971804.5131,19.4875,0.37895,7.3848
1781971804.5681,19.4875,0.37895,7.3848
1781971804.6231,19.4887,0.37763,7.3594
1781971804.6781,19.4887,0.37763,7.3594
1781971804.7331,19.4887,0.37763,7.3594
1781971804.7882,19.4875,0.37865,7.3789
1781971804.8418,19.4875,0.37865,7.3789
1781971804.8960,19.4812,0.39780,7.7496
1781971804.9496,19.4812,0.39780,7.7496
1781971805.0027,19.4812,0.39780,7.7496
1781971805.0577,19.4875,0.37953,7.3960
1781971805.1127,19.4875,0.37953,7.3960
1781971805.1675,19.4875,0.37953,7.3960
1781971805.2225,19.4875,0.37935,7.3926
1781971805.2775,19.4875,0.37935,7.3926
1781971805.3325,19.4875,0.38115,7.4277
1781971805.3875,19.4875,0.38115,7.4277
1781971805.4426,19.4875,0.38115,7.4277
1781971805.4950,19.4875,0.37850,7.3760
1781971805.5500,19.4875,0.37850,7.3760
1781971805.6050,19.4863,0.37850,7.3755
1781971805.6567,19.4863,0.38550,7.5119
1781971805.7078,19.4863,0.38550,7.5119
1781971805.7609,19.4800,0.40113,7.8139
1781971805.8159,19.4800,0.40113,7.8139
1781971805.8663,19.4800,0.40113,7.8139
1781971805.9213,19.4788,0.40242,7.8387
1781971805.9751,19.4788,0.40242,7.8387
1781971806.0263,19.4788,0.40242,7.8387
1781971806.0813,19.4788,0.40463,7.8816
1781971806.1363,19.4788,0.40463,7.8816
1781971806.1894,19.4800,0.40242,7.8392
1781971806.2400,19.4800,0.40242,7.8392
1781971806.2918,19.4800,0.40242,7.8392
1781971806.3450,19.4800,0.40305,7.8514
1781971806.3976,19.4800,0.40305,7.8514
1781971806.4521,19.4800,0.40305,7.8514
1781971806.5071,19.4800,0.40225,7.8358
1781971806.5607,19.4800,0.40225,7.8358
1781971806.6144,19.4800,0.40288,7.8480
1781971806.6693,19.4800,0.40288,7.8480
1781971806.7241,19.4800,0.40288,7.8480
1781971806.7742,19.4788,0.40332,7.8563
1781971806.8269,19.4788,0.40332,7.8563
1781971806.8818,19.4788,0.40332,7.8563
1781971806.9352,19.4800,0.40207,7.8324
1781971806.9903,19.4800,0.40207,7.8324
1781971807.0453,19.4713,0.42490,8.2733
1781971807.1003,19.4713,0.42490,8.2733
1781971807.1526,19.4713,0.42490,8.2733
1781971807.2075,19.4337,0.53465,10.3903
1781971807.2625,19.4337,0.53465,10.3903
1781971807.3163,19.4500,0.53465,10.3989
1781971807.3694,19.4500,0.48835,9.4984
1781971807.4207,19.4500,0.48835,9.4984
1781971807.4730,19.4488,0.48913,9.5129
1781971807.5269,19.4488,0.48913,9.5129
1781971807.5819,19.4488,0.48913,9.5129
1781971807.6357,19.4713,0.42825,8.3386
1781971807.6871,19.4713,0.42825,8.3386
1781971807.7422,19.4713,0.42825,8.3386
1781971807.7972,19.4788,0.40660,7.9201
1781971807.8522,19.4788,0.40660,7.9201
1781971807.9072,19.4788,0.40540,7.8967
1781971807.9600,19.4788,0.40540,7.8967
1781971808.0144,19.4788,0.40540,7.8967
1781971808.0694,19.4775,0.40847,7.9561
1781971808.1232,19.4775,0.40847,7.9561
1781971808.1783,19.4788,0.40663,7.9205
1781971808.2329,19.4788,0.40663,7.9205
1781971808.2840,19.4788,0.40663,7.9205
1781971808.3391,19.4788,0.40443,7.8777
1781971808.3901,19.4788,0.40443,7.8777
1781971808.4437,19.4788,0.40443,7.8777
1781971808.4981,19.4788,0.40510,7.8908
1781971808.5521,19.4788,0.40510,7.8908
1781971808.6070,19.4788,0.40523,7.8933
1781971808.6620,19.4788,0.40523,7.8933
1781971808.7171,19.4788,0.40523,7.8933
1781971808.7721,19.4788,0.40595,7.9074
1781971808.8227,19.4788,0.40595,7.9074
1781971808.8769,19.4788,0.40595,7.9074
1781971808.9319,19.4775,0.40973,7.9804
1781971808.9829,19.4775,0.40973,7.9804
1781971809.0336,19.4788,0.40650,7.9181
1781971809.0886,19.4788,0.40650,7.9181
1781971809.1394,19.4788,0.40650,7.9181
1781971809.1945,19.4788,0.40660,7.9201
1781971809.2495,19.4788,0.40660,7.9201
1781971809.3021,19.4788,0.40660,7.9201
1781971809.3560,19.4788,0.40568,7.9020
1781971809.4103,19.4788,0.40568,7.9020
1781971809.4635,19.4788,0.40440,7.8772
1781971809.5185,19.4788,0.40440,7.8772
1781971809.5735,19.4788,0.40440,7.8772
1781971809.6286,19.4737,0.41898,8.1590
1781971809.6829,19.4737,0.41898,8.1590
1781971809.7359,19.4737,0.41898,8.1590
1781971809.7890,19.4825,0.39575,7.7102
1781971809.8417,19.4825,0.39575,7.7102
1781971809.8968,19.4863,0.38148,7.4335
1781971809.9518,19.4863,0.38148,7.4335
1781971810.0068,19.4863,0.38148,7.4335
1781971810.0618,19.4825,0.39437,7.6834
1781971810.1156,19.4825,0.39437,7.6834
1781971810.1706,19.4825,0.39437,7.6834
1781971810.2257,19.4850,0.38765,7.5534
1781971810.2807,19.4850,0.38765,7.5534
1781971810.3328,19.4850,0.38610,7.5232
1781971810.3859,19.4850,0.38610,7.5232
1781971810.4380,19.4850,0.38610,7.5232
1781971810.4930,19.4887,0.37805,7.3677
1781971810.5480,19.4887,0.37805,7.3677
1781971810.6026,19.4875,0.38125,7.4296
1781971810.6576,19.4875,0.38125,7.4296
1781971810.7084,19.4875,0.38125,7.4296
1781971810.7634,19.4863,0.38182,7.4403
1781971810.8178,19.4863,0.38182,7.4403
1781971810.8688,19.4863,0.38182,7.4403
1781971810.9208,19.4875,0.37855,7.3770
1781971810.9720,19.4875,0.37855,7.3770
1781971811.0271,19.4875,0.37855,7.3770
1781971811.0803,19.4875,0.37745,7.3556
1781971811.1353,19.4875,0.37745,7.3556
1781971811.1894,19.4875,0.37928,7.3911
1781971811.2444,19.4875,0.37928,7.3911
1781971811.2979,19.4875,0.37928,7.3911
1781971811.3530,19.4875,0.37800,7.3663
1781971811.4080,19.4875,0.37800,7.3663
1781971811.4594,19.4875,0.37815,7.3692
1781971811.5144,19.4875,0.37815,7.3692
1781971811.5680,19.4875,0.37815,7.3692
1781971811.6196,19.4875,0.38100,7.4247
1781971811.6746,19.4875,0.38100,7.4247
1781971811.7251,19.4875,0.38100,7.4247
