epoch_s,bus_V,current_A,power_W
1782019626.7326,19.4313,0.59985,11.6558
1782019626.7877,19.4325,0.59708,11.6027
1782019626.8417,19.4325,0.59708,11.6027
1782019626.8936,19.4325,0.59708,11.6027
1782019626.9450,19.4325,0.59745,11.6099
1782019627.0001,19.4325,0.59745,11.6099
1782019627.0512,19.4325,0.59745,11.6099
1782019627.1035,19.4325,0.59795,11.6197
1782019627.1585,19.4325,0.59795,11.6197
1782019627.2120,19.4262,0.61435,11.9345
1782019627.2627,19.4262,0.61435,11.9345
1782019627.3153,19.4262,0.61435,11.9345
1782019627.3660,19.4313,0.59852,11.6301
1782019627.4173,19.4313,0.59852,11.6301
1782019627.4724,19.4313,0.59852,11.6301
1782019627.5274,19.4313,0.59875,11.6345
1782019627.5812,19.4313,0.59875,11.6345
1782019627.6323,19.4313,0.59875,11.6345
1782019627.6867,19.4313,0.60087,11.6758
1782019627.7374,19.4313,0.60087,11.6758
1782019627.7924,19.4313,0.59830,11.6257
1782019627.8459,19.4313,0.59830,11.6257
1782019627.8992,19.4313,0.59830,11.6257
1782019627.9538,19.4313,0.60030,11.6646
1782019628.0050,19.4313,0.60030,11.6646
1782019628.0556,19.4313,0.60030,11.6646
1782019628.1069,19.4313,0.59903,11.6398
1782019628.1617,19.4313,0.59903,11.6398
1782019628.2158,19.4325,0.59735,11.6080
1782019628.2709,19.4325,0.59735,11.6080
1782019628.3222,19.4325,0.59735,11.6080
1782019628.3747,19.4313,0.59883,11.6359
1782019628.4285,19.4313,0.59883,11.6359
1782019628.4799,19.4313,0.59883,11.6359
1782019628.5325,19.4313,0.59870,11.6335
1782019628.5838,19.4313,0.59870,11.6335
1782019628.6384,19.4313,0.59742,11.6087
1782019628.6900,19.4313,0.59742,11.6087
1782019628.7450,19.4313,0.59742,11.6087
1782019628.7992,19.4300,0.60280,11.7124
1782019628.8538,19.4300,0.60280,11.7124
1782019628.9084,19.4300,0.60280,11.7124
1782019628.9626,19.4313,0.59863,11.6320
1782019629.0144,19.4313,0.59863,11.6320
1782019629.0646,19.4288,0.60573,11.7685
1782019629.1146,19.4288,0.60573,11.7685
1782019629.1680,19.4288,0.60573,11.7685
1782019629.2230,19.4313,0.60180,11.6937
1782019629.2781,19.4313,0.60180,11.6937
1782019629.3331,19.4313,0.60180,11.6937
1782019629.3876,19.4313,0.59805,11.6209
1782019629.4382,19.4313,0.59805,11.6209
1782019629.4924,19.4275,0.61228,11.8950
1782019629.5459,19.4275,0.61228,11.8950
1782019629.5969,19.4275,0.61228,11.8950
1782019629.6520,19.4288,0.60923,11.8365
1782019629.7033,19.4288,0.60923,11.8365
1782019629.7569,19.4288,0.60923,11.8365
1782019629.8119,19.4300,0.60100,11.6774
1782019629.8628,19.4300,0.60100,11.6774
1782019629.9130,19.4300,0.60100,11.6774
1782019629.9668,19.4300,0.60145,11.6862
1782019630.0197,19.4300,0.60145,11.6862
1782019630.0716,19.4300,0.60267,11.7100
1782019630.1243,19.4300,0.60267,11.7100
1782019630.1747,19.4300,0.60267,11.7100
1782019630.2259,19.4300,0.60177,11.6925
1782019630.2783,19.4300,0.60177,11.6925
1782019630.3293,19.4300,0.60177,11.6925
1782019630.3798,19.4313,0.60023,11.6631
1782019630.4301,19.4313,0.60023,11.6631
1782019630.4801,19.4313,0.60023,11.6631
1782019630.5325,19.4313,0.60288,11.7146
1782019630.5875,19.4313,0.60288,11.7146
1782019630.6394,19.4325,0.59550,11.5721
1782019630.6901,19.4325,0.59550,11.5721
1782019630.7433,19.4325,0.59550,11.5721
1782019630.7946,19.4313,0.60047,11.6680
1782019630.8481,19.4313,0.60047,11.6680
1782019630.9013,19.4313,0.60047,11.6680
1782019630.9534,19.4313,0.59970,11.6529
1782019631.0060,19.4313,0.59970,11.6529
1782019631.0590,19.4313,0.59970,11.6529
1782019631.1140,19.4313,0.60028,11.6641
1782019631.1658,19.4313,0.60028,11.6641
1782019631.2165,19.4275,0.61038,11.8581
1782019631.2714,19.4275,0.61038,11.8581
1782019631.3246,19.4275,0.61038,11.8581
1782019631.3792,19.4300,0.60262,11.7090
1782019631.4343,19.4300,0.60262,11.7090
1782019631.4878,19.4300,0.60262,11.7090
1782019631.5384,19.4300,0.59960,11.6502
1782019631.5934,19.4300,0.59960,11.6502
1782019631.6484,19.4300,0.60385,11.7328
1782019631.7018,19.4300,0.60385,11.7328
1782019631.7569,19.4300,0.60385,11.7328
1782019631.8119,19.4313,0.59910,11.6413
1782019631.8668,19.4313,0.59910,11.6413
1782019631.9180,19.4325,0.59910,11.6420
1782019631.9691,19.4325,0.59685,11.5983
1782019632.0241,19.4325,0.59685,11.5983
1782019632.0784,19.4313,0.59823,11.6243
1782019632.1285,19.4313,0.59823,11.6243
1782019632.1808,19.4313,0.59823,11.6243
1782019632.2317,19.4325,0.59753,11.6114
1782019632.2867,19.4325,0.59753,11.6114
1782019632.3408,19.4325,0.59753,11.6114
1782019632.3908,19.4313,0.59795,11.6189
1782019632.4420,19.4313,0.59795,11.6189
1782019632.4959,19.4313,0.60083,11.6748
1782019632.5482,19.4313,0.60083,11.6748
1782019632.5993,19.4313,0.60083,11.6748
1782019632.6543,19.4325,0.59688,11.5988
1782019632.7075,19.4325,0.59688,11.5988
1782019632.7583,19.4325,0.59688,11.5988
1782019632.8133,19.4313,0.60200,11.6976
1782019632.8683,19.4313,0.60200,11.6976
1782019632.9200,19.4250,0.61952,12.0343
1782019632.9733,19.4250,0.61952,12.0343
1782019633.0256,19.4250,0.61952,12.0343
1782019633.0807,19.4300,0.60278,11.7119
1782019633.1355,19.4300,0.60278,11.7119
1782019633.1870,19.4300,0.60278,11.7119
1782019633.2407,19.4288,0.60780,11.8088
1782019633.2934,19.4288,0.60780,11.8088
1782019633.3464,19.4262,0.61457,11.9389
1782019633.3987,19.4262,0.61457,11.9389
1782019633.4538,19.4262,0.61457,11.9389
1782019633.5061,19.4275,0.61225,11.8945
1782019633.5599,19.4275,0.61225,11.8945
1782019633.6111,19.4275,0.61225,11.8945
1782019633.6628,19.4300,0.60562,11.7673
1782019633.7175,19.4300,0.60562,11.7673
1782019633.7713,19.4300,0.60562,11.7673
1782019633.8230,19.4300,0.60380,11.7318
1782019633.8774,19.4300,0.60380,11.7318
1782019633.9305,19.4313,0.60098,11.6777
1782019633.9821,19.4313,0.60098,11.6777
1782019634.0366,19.4313,0.60098,11.6777
1782019634.0879,19.4313,0.60428,11.7418
1782019634.1397,19.4313,0.60428,11.7418
1782019634.1917,19.4313,0.60428,11.7418
1782019634.2458,19.4300,0.60160,11.6891
1782019634.2970,19.4300,0.60160,11.6891
1782019634.3478,19.4313,0.60018,11.6622
1782019634.3983,19.4313,0.60018,11.6622
1782019634.4533,19.4313,0.60018,11.6622
1782019634.5083,19.4300,0.60177,11.6925
1782019634.5588,19.4300,0.60177,11.6925
1782019634.6104,19.4300,0.60177,11.6925
1782019634.6613,19.4300,0.60262,11.7090
1782019634.7162,19.4300,0.60262,11.7090
1782019634.7705,19.4300,0.60262,11.7090
1782019634.8242,19.4313,0.60137,11.6855
1782019634.8790,19.4313,0.60137,11.6855
1782019634.9324,19.4313,0.60380,11.7326
1782019634.9874,19.4313,0.60380,11.7326
1782019635.0395,19.4313,0.60380,11.7326
1782019635.0937,19.4313,0.59998,11.6583
1782019635.1479,19.4313,0.59998,11.6583
1782019635.2023,19.4300,0.59998,11.6575
1782019635.2559,19.4300,0.60128,11.6828
1782019635.3096,19.4300,0.60128,11.6828
1782019635.3621,19.4313,0.59980,11.6549
1782019635.4122,19.4313,0.59980,11.6549
1782019635.4634,19.4313,0.59980,11.6549
1782019635.5185,19.4313,0.60013,11.6612
1782019635.5697,19.4313,0.60013,11.6612
1782019635.6212,19.4313,0.60013,11.6612
1782019635.6730,19.4313,0.59823,11.6243
1782019635.7279,19.4313,0.59823,11.6243
1782019635.7783,19.4313,0.59995,11.6578
1782019635.8334,19.4313,0.59995,11.6578
1782019635.8866,19.4313,0.59995,11.6578
1782019635.9408,19.4325,0.59832,11.6270
1782019635.9939,19.4325,0.59832,11.6270
1782019636.0451,19.4325,0.59832,11.6270
1782019636.0953,19.4325,0.59785,11.6177
1782019636.1504,19.4325,0.59785,11.6177
1782019636.2007,19.4313,0.59785,11.6170
1782019636.2523,19.4313,0.59850,11.6296
1782019636.3036,19.4313,0.59850,11.6296
1782019636.3586,19.4313,0.60047,11.6680
1782019636.4088,19.4313,0.60047,11.6680
1782019636.4594,19.4313,0.60047,11.6680
1782019636.5145,19.4325,0.59872,11.6347
1782019636.5678,19.4325,0.59872,11.6347
1782019636.6200,19.4325,0.59872,11.6347
1782019636.6717,19.4313,0.59863,11.6320
1782019636.7267,19.4313,0.59863,11.6320
1782019636.7808,19.4313,0.60042,11.6670
1782019636.8325,19.4313,0.60042,11.6670
1782019636.8843,19.4313,0.60042,11.6670
1782019636.9352,19.4313,0.59977,11.6544
